Customer Id,Branch,City,Customer_Type,Gender,Product,Unit Price,Quantity,Total,Date,Payment,Cost,Gross Income,Rating
732,E,Newyork,Normal,Male,Furniture,536,5,2680,24-11-20,Wallet,447,2233,3
995,D,Texas,Member,Male,Home,1089,4,4356,14-08-21,Cash,838,3518,4
1016,C,New Jersey,Normal,Male,Stationary,544,4,2176,28-06-23,Cash,418,1758,4
743,B,Atlanta,Normal,Male,Furniture,439,3,1317,21-07-24,Wallet,338,979,5
780,A,Orlando,Member,Male,Furniture,719,3,2157,04-11-22,Wallet,553,1604,5
1008,C,New Jersey,Normal,Male,Furniture,963,5,4815,12-04-25,Wallet,741,4074,3
1008,E,Newyork,Normal,Male,Stationary,1969,3,5907,27-08-21,Cash,1515,4392,5
708,A,Orlando,Member,Male,Home,1700,5,8500,24-08-22,Cash,1308,7192,5
826,E,Newyork,Normal,Male,Stationary,557,5,2785,20-12-22,Cash,428,2357,4
669,F,Hawai,Member,Male,Stationary,821,3,2463,08-05-24,Cash,632,1831,4
826,A,Orlando,Member,Male,Home,1452,3,4356,12-10-24,Cash,1117,3239,5
543,B,Atlanta,Normal,Male,Stationary,1318,2,2636,19-05-20,Cash,1146,1490,4
752,A,Orlando,Member,Male,Furniture,1090,2,2180,14-12-20,Wallet,908,1272,4
706,E,Newyork,Normal,Male,Stationary,865,5,4325,22-08-22,Cash,665,3660,3
966,C,New Jersey,Normal,Male,Home,1018,2,2036,01-03-25,Cash,783,1253,4
1020,A,Orlando,Member,Male,Furniture,972,3,2916,02-07-23,Wallet,748,2168,5
773,B,Atlanta,Normal,Male,Furniture,1653,3,4959,20-08-24,Wallet,1272,3687,5
830,C,New Jersey,Normal,Male,Furniture,1928,2,3856,24-12-22,Wallet,1483,2373,3
888,E,Newyork,Normal,Male,Stationary,1724,2,3448,29-04-21,Cash,1437,2011,4
791,B,Atlanta,Normal,Male,Home,1055,4,4220,07-09-24,Cash,812,3408,5
418,E,Newyork,Normal,Male,Home,1722,3,5166,07-11-21,Cash,1325,3841,3
710,C,New Jersey,Normal,Male,Furniture,1356,5,6780,26-08-22,Wallet,1043,5737,4
598,A,Orlando,Member,Male,Furniture,860,5,4300,27-02-24,Wallet,662,3638,5
881,D,Texas,Member,Male,Décor,586,5,2930,22-04-21,Credit Card,488,2442,3
994,C,New Jersey,Normal,Male,Sports,699,4,2796,13-08-21,Cash,538,2258,5
788,C,New Jersey,Normal,Male,Home,499,2,998,12-11-22,Cash,384,614,3
830,E,Newyork,Normal,Male,Sports,340,4,1360,16-10-24,Cash,262,1098,5
769,F,Hawai,Member,Male,Sports,801,3,2403,31-12-20,Cash,668,1735,5
944,C,New Jersey,Normal,Male,Décor,1210,2,2420,17-04-23,Credit Card,931,1489,4
627,F,Hawai,Member,Male,Décor,695,3,2085,27-03-24,Credit Card,535,1550,3
652,A,Orlando,Member,Male,Décor,1104,2,2208,21-04-24,Credit Card,849,1359,5
685,D,Texas,Member,Male,Sports,459,2,918,24-05-24,Cash,353,565,3
731,F,Hawai,Member,Male,Stationary,400,4,1600,16-09-22,Cash,308,1292,5
949,B,Atlanta,Normal,Male,Décor,1558,2,3116,22-04-23,Credit Card,1198,1918,5
827,D,Texas,Member,Male,Furniture,329,2,658,27-02-21,Wallet,274,384,4
542,A,Orlando,Member,Male,Furniture,1710,5,8550,18-05-20,Wallet,1487,7063,5
595,F,Hawai,Member,Male,Home,723,2,1446,10-07-20,Cash,629,817,4
680,C,New Jersey,Normal,Male,Furniture,708,2,1416,27-07-22,Wallet,545,871,5
977,F,Hawai,Member,Male,Sports,1937,4,7748,20-05-23,Cash,1490,6258,3
758,E,Newyork,Normal,Male,Furniture,1821,4,7284,05-08-24,Wallet,1401,5883,5
535,D,Texas,Member,Male,Sports,1244,2,2488,26-12-23,Cash,957,1531,5
782,E,Newyork,Normal,Male,Décor,1520,3,4560,29-08-24,Credit Card,1169,3391,3
509,F,Hawai,Member,Male,Décor,893,3,2679,06-02-22,Credit Card,687,1992,3
700,A,Orlando,Member,Male,Sports,452,2,904,08-06-24,Cash,348,556,4
561,D,Texas,Member,Male,Stationary,1902,2,3804,30-03-22,Cash,1463,2341,5
539,D,Texas,Member,Male,Sports,1587,4,6348,15-05-20,Cash,1380,4968,3
807,D,Texas,Member,Male,Sports,1812,5,9060,01-12-22,Cash,1394,7666,3
475,D,Texas,Member,Male,Sports,1234,5,6170,27-10-23,Cash,949,5221,4
967,D,Texas,Member,Male,Décor,714,2,1428,02-03-25,Credit Card,549,879,5
980,E,Newyork,Normal,Male,Sports,1916,5,9580,15-03-25,Cash,1474,8106,4
582,A,Orlando,Member,Male,Sports,1501,3,4503,20-04-22,Cash,1155,3348,5
688,E,Newyork,Normal,Male,Home,1499,3,4497,04-08-22,Cash,1153,3344,4
977,B,Atlanta,Normal,Male,Décor,965,3,2895,12-03-25,Credit Card,742,2153,5
909,B,Atlanta,Normal,Male,Sports,1568,2,3136,20-05-21,Cash,1307,1829,5
1002,C,New Jersey,Normal,Male,Décor,512,2,1024,06-04-25,Credit Card,394,630,5
440,A,Orlando,Member,Male,Home,1189,2,2378,06-02-20,Cash,951,1427,3
717,B,Atlanta,Normal,Male,Furniture,1514,2,3028,09-11-20,Wallet,1317,1711,4
407,F,Hawai,Member,Male,Sports,493,5,2465,27-10-21,Cash,379,2086,3
511,B,Atlanta,Normal,Male,Stationary,1126,3,3378,08-02-22,Cash,866,2512,3
608,C,New Jersey,Normal,Male,Home,1240,4,4960,16-05-22,Cash,954,4006,4
622,E,Newyork,Normal,Male,Sports,1310,2,2620,30-05-22,Cash,1008,1612,5
821,F,Hawai,Member,Male,Stationary,1895,2,3790,15-12-22,Cash,1458,2332,4
865,D,Texas,Member,Male,Sports,1441,4,5764,20-11-24,Cash,1108,4656,4
600,E,Newyork,Normal,Male,Home,1701,3,5103,15-07-20,Cash,1479,3624,3
660,E,Newyork,Normal,Male,Home,973,5,4865,13-09-20,Cash,846,4019,5
422,C,New Jersey,Normal,Male,Sports,1411,3,4233,11-11-21,Cash,1085,3148,3
937,F,Hawai,Member,Male,Furniture,1979,3,5937,17-06-21,Wallet,1522,4415,4
1001,D,Texas,Member,Male,Décor,1495,5,7475,20-08-21,Credit Card,1150,6325,5
886,C,New Jersey,Normal,Male,Décor,762,4,3048,27-04-21,Credit Card,635,2413,4
779,D,Texas,Member,Male,Sports,370,3,1110,10-01-21,Cash,308,802,4
432,A,Orlando,Member,Male,Sports,792,2,1584,21-11-21,Cash,609,975,5
1015,B,Atlanta,Normal,Male,Furniture,920,3,2760,27-06-23,Wallet,708,2052,3
704,E,Newyork,Normal,Male,Stationary,1726,3,5178,12-06-24,Cash,1328,3850,4
862,E,Newyork,Normal,Male,Sports,645,5,3225,25-01-23,Cash,496,2729,5
838,A,Orlando,Member,Male,Furniture,1108,3,3324,24-10-24,Wallet,852,2472,5
422,A,Orlando,Member,Male,Furniture,1942,3,5826,19-01-20,Wallet,1554,4272,3
869,B,Atlanta,Normal,Male,Stationary,488,5,2440,24-11-24,Cash,375,2065,4
546,E,Newyork,Normal,Male,Décor,1798,2,3596,22-05-20,Credit Card,1563,2033,4
900,A,Orlando,Member,Male,Furniture,882,5,4410,04-03-23,Wallet,678,3732,3
645,F,Hawai,Member,Male,Sports,1383,5,6915,14-04-24,Cash,1064,5851,4
456,A,Orlando,Member,Male,Stationary,1748,4,6992,15-12-21,Cash,1345,5647,4
713,B,Atlanta,Normal,Male,Furniture,1247,4,4988,21-06-24,Wallet,959,4029,5
565,D,Texas,Member,Female,Sports,714,5,3570,25-01-24,Cash,549,3021,4
693,F,Hawai,Member,Female,Furniture,1506,2,3012,01-06-24,Wallet,1158,1854,4
824,A,Orlando,Member,Male,Sports,1580,4,6320,24-02-21,Cash,1317,5003,3
1056,A,Orlando,Member,Male,Stationary,1482,4,5928,07-08-23,Cash,1140,4788,3
718,A,Orlando,Member,Male,Furniture,831,2,1662,26-06-24,Wallet,639,1023,4
725,D,Texas,Member,Female,Home,1008,4,4032,17-11-20,Cash,840,3192,4
812,C,New Jersey,Normal,Female,Sports,1574,5,7870,06-12-22,Cash,1211,6659,4
838,E,Newyork,Normal,Male,Home,310,2,620,01-01-23,Cash,238,382,5
894,C,New Jersey,Normal,Female,Stationary,668,3,2004,19-12-24,Cash,514,1490,3
926,A,Orlando,Member,Male,Décor,1301,5,6505,06-06-21,Credit Card,1084,5421,3
972,A,Orlando,Member,Male,Sports,762,4,3048,15-05-23,Cash,586,2462,4
918,E,Newyork,Normal,Male,Stationary,1252,5,6260,29-05-21,Cash,1043,5217,5
693,D,Texas,Member,Female,Home,744,5,3720,09-08-22,Cash,572,3148,5
772,A,Orlando,Member,Male,Décor,1547,5,7735,19-08-24,Credit Card,1190,6545,4
406,C,New Jersey,Normal,Female,Décor,1061,5,5305,03-01-20,Credit Card,849,4456,4
607,B,Atlanta,Normal,Male,Sports,848,3,2544,15-05-22,Cash,652,1892,5
837,D,Texas,Member,Female,Sports,852,2,1704,31-12-22,Cash,655,1049,5
933,D,Texas,Member,Female,Home,1614,3,4842,06-04-23,Cash,1242,3600,4
553,D,Texas,Member,Female,Furniture,1682,5,8410,13-01-24,Wallet,1294,7116,3
505,F,Hawai,Member,Female,Home,1969,3,5907,11-04-20,Cash,1641,4266,3
729,B,Atlanta,Normal,Male,Sports,428,2,856,21-11-20,Cash,357,499,4
988,C,New Jersey,Normal,Female,Stationary,1085,5,5425,07-08-21,Cash,835,4590,5
458,E,Newyork,Normal,Male,Furniture,1368,5,6840,10-10-23,Wallet,1052,5788,3
642,C,New Jersey,Normal,Female,Décor,1280,5,6400,11-04-24,Credit Card,985,5415,4
662,C,New Jersey,Normal,Female,Sports,556,5,2780,09-07-22,Cash,428,2352,4
664,E,Newyork,Normal,Male,Décor,603,2,1206,11-07-22,Credit Card,464,742,3
529,D,Texas,Member,Female,Stationary,1866,2,3732,20-12-23,Cash,1435,2297,4
497,F,Hawai,Member,Female,Sports,1925,3,5775,25-01-22,Cash,1481,4294,4
492,E,Newyork,Normal,Male,Furniture,1139,3,3417,29-03-20,Wallet,949,2468,3
697,D,Texas,Member,Female,Décor,1403,4,5612,05-06-24,Credit Card,1079,4533,4
1022,E,Newyork,Normal,Male,Décor,1830,4,7320,26-04-25,Credit Card,1408,5912,4
766,C,New Jersey,Normal,Female,Décor,1501,2,3002,28-12-20,Credit Card,1251,1751,4
477,B,Atlanta,Normal,Male,Furniture,1964,5,9820,14-03-20,Wallet,1637,8183,4
553,F,Hawai,Member,Female,Stationary,1222,5,6110,29-05-20,Cash,1063,5047,3
716,E,Newyork,Normal,Male,Home,890,5,4450,24-06-24,Cash,685,3765,5
1048,C,New Jersey,Normal,Female,Stationary,672,5,3360,06-10-21,Cash,517,2843,4
744,E,Newyork,Normal,Male,Sports,894,4,3576,06-12-20,Cash,745,2831,4
461,B,Atlanta,Normal,Male,Home,704,5,3520,13-10-23,Cash,542,2978,5
884,A,Orlando,Member,Male,Sports,902,4,3608,25-04-21,Cash,752,2856,5
889,F,Hawai,Member,Female,Sports,1753,4,7012,30-04-21,Cash,1461,5551,4
715,D,Texas,Member,Female,Sports,1759,4,7036,23-06-24,Cash,1353,5683,3
811,F,Hawai,Member,Female,Décor,962,4,3848,11-02-21,Credit Card,802,3046,4
440,E,Newyork,Normal,Male,Sports,1842,2,3684,22-09-23,Cash,1417,2267,5
791,D,Texas,Member,Female,Décor,1932,4,7728,22-01-21,Credit Card,1610,6118,3
902,A,Orlando,Member,Male,Furniture,1647,3,4941,13-05-21,Wallet,1373,3568,5
858,A,Orlando,Member,Male,Home,384,5,1920,21-01-23,Cash,295,1625,5
711,F,Hawai,Member,Female,Home,647,3,1941,19-06-24,Cash,498,1443,5
741,F,Hawai,Member,Female,Home,1269,2,2538,19-07-24,Cash,976,1562,4
487,B,Atlanta,Normal,Male,Sports,1423,5,7115,15-01-22,Cash,1095,6020,3
738,E,Newyork,Normal,Male,Stationary,1603,4,6412,30-11-20,Cash,1336,5076,5
541,B,Atlanta,Normal,Male,Stationary,847,4,3388,10-03-22,Cash,652,2736,3
616,E,Newyork,Normal,Male,Stationary,1660,4,6640,24-05-22,Cash,1277,5363,4
991,B,Atlanta,Normal,Male,Stationary,1873,3,5619,03-06-23,Cash,1441,4178,3
892,A,Orlando,Member,Male,Décor,859,4,3436,17-12-24,Credit Card,661,2775,5
1055,D,Texas,Member,Female,Home,984,4,3936,13-10-21,Cash,757,3179,4
840,A,Orlando,Member,Male,Furniture,732,5,3660,03-01-23,Wallet,563,3097,4
437,B,Atlanta,Normal,Male,Décor,938,5,4690,19-09-23,Credit Card,722,3968,4
425,D,Texas,Member,Female,Home,1209,2,2418,22-01-20,Cash,967,1451,5
762,A,Orlando,Member,Male,Sports,1823,2,3646,17-10-22,Cash,1402,2244,4
995,F,Hawai,Member,Female,Furniture,1554,4,6216,07-06-23,Wallet,1195,5021,5
517,D,Texas,Member,Female,Décor,477,4,1908,08-12-23,Credit Card,367,1541,3
818,C,New Jersey,Normal,Female,Home,819,2,1638,12-12-22,Cash,630,1008,5
726,C,New Jersey,Normal,Female,Home,1388,5,6940,04-07-24,Cash,1068,5872,5
954,C,New Jersey,Normal,Female,Stationary,356,4,1424,17-02-25,Cash,274,1150,4
475,F,Hawai,Member,Female,Home,1372,2,2744,12-03-20,Cash,1143,1601,5
650,A,Orlando,Member,Male,Home,508,5,2540,03-09-20,Cash,442,2098,3
712,C,New Jersey,Normal,Female,Furniture,1199,5,5995,04-11-20,Wallet,1043,4952,5
1012,E,Newyork,Normal,Male,Sports,762,2,1524,24-06-23,Cash,586,938,4
1050,C,New Jersey,Normal,Female,Sports,989,4,3956,24-05-25,Cash,761,3195,5
560,A,Orlando,Member,Male,Home,357,3,1071,05-06-20,Cash,310,761,3
870,E,Newyork,Normal,Male,Home,731,2,1462,11-04-21,Cash,609,853,4
477,D,Texas,Member,Female,Sports,1314,2,2628,05-01-22,Cash,1011,1617,5
545,B,Atlanta,Normal,Male,Sports,1689,2,3378,05-01-24,Cash,1299,2079,3
685,F,Hawai,Member,Female,Home,1153,2,2306,08-10-20,Cash,1003,1303,3
681,D,Texas,Member,Female,Stationary,1185,5,5925,28-07-22,Cash,912,5013,3
707,B,Atlanta,Normal,Male,Décor,1566,5,7830,15-06-24,Credit Card,1205,6625,4
930,C,New Jersey,Normal,Female,Sports,425,5,2125,24-01-25,Cash,327,1798,4
423,D,Texas,Member,Female,Home,906,3,2718,12-11-21,Cash,697,2021,4
660,A,Orlando,Member,Male,Furniture,1642,4,6568,07-07-22,Wallet,1263,5305,3
845,F,Hawai,Member,Female,Furniture,1561,5,7805,08-01-23,Wallet,1201,6604,5
971,B,Atlanta,Normal,Male,Home,1083,4,4332,06-03-25,Cash,833,3499,4
845,D,Texas,Member,Female,Home,494,5,2470,17-03-21,Cash,412,2058,3
920,C,New Jersey,Normal,Female,Furniture,1589,2,3178,24-03-23,Wallet,1222,1956,3
452,A,Orlando,Member,Male,Furniture,1415,5,7075,18-02-20,Wallet,1179,5896,3
452,C,New Jersey,Normal,Female,Sports,1005,5,5025,11-12-21,Cash,773,4252,5
678,C,New Jersey,Normal,Female,Furniture,1580,4,6320,17-05-24,Wallet,1215,5105,5
734,E,Newyork,Normal,Male,Stationary,762,3,2286,12-07-24,Cash,586,1700,5
802,A,Orlando,Member,Male,Décor,1579,3,4737,18-09-24,Credit Card,1215,3522,3
406,E,Newyork,Normal,Male,Stationary,1460,3,4380,26-10-21,Cash,1123,3257,3
428,C,New Jersey,Normal,Female,Home,898,3,2694,17-11-21,Cash,691,2003,5
610,E,Newyork,Normal,Male,Furniture,715,4,2860,18-05-22,Wallet,550,2310,4
1062,E,Newyork,Normal,Male,Furniture,1086,5,5430,20-10-21,Wallet,835,4595,3
904,E,Newyork,Normal,Male,Décor,1675,4,6700,08-03-23,Credit Card,1288,5412,3
1061,F,Hawai,Member,Female,Stationary,504,3,1512,12-08-23,Cash,388,1124,5
532,A,Orlando,Member,Male,Décor,1421,3,4263,23-12-23,Credit Card,1093,3170,3
606,A,Orlando,Member,Male,Stationary,1218,3,3654,14-05-22,Cash,937,2717,5
784,E,Newyork,Normal,Male,Décor,1241,3,3723,08-11-22,Credit Card,955,2768,4
639,B,Atlanta,Normal,Male,Sports,980,3,2940,23-08-20,Cash,852,2088,4
565,F,Hawai,Member,Female,Home,1911,5,9555,10-06-20,Cash,1662,7893,3
698,A,Orlando,Member,Male,Stationary,1885,5,9425,21-10-20,Cash,1639,7786,5
525,B,Atlanta,Normal,Male,Home,1419,2,2838,01-05-20,Cash,1183,1655,3
543,F,Hawai,Member,Female,Furniture,1035,2,2070,03-01-24,Wallet,796,1274,4
865,B,Atlanta,Normal,Male,Furniture,860,2,1720,28-01-23,Wallet,662,1058,3
794,E,Newyork,Normal,Male,Stationary,686,2,1372,10-09-24,Cash,528,844,4
1049,D,Texas,Member,Female,Sports,1146,4,4584,07-10-21,Cash,882,3702,5
901,F,Hawai,Member,Female,Décor,1529,3,4587,12-05-21,Credit Card,1274,3313,5
753,D,Texas,Member,Female,Home,947,3,2841,08-10-22,Cash,728,2113,3
760,E,Newyork,Normal,Male,Furniture,868,4,3472,15-10-22,Wallet,668,2804,5
699,F,Hawai,Member,Female,Stationary,1001,5,5005,07-06-24,Cash,770,4235,3
642,E,Newyork,Normal,Male,Furniture,1231,5,6155,26-08-20,Wallet,1070,5085,3
889,D,Texas,Member,Female,Stationary,1246,3,3738,14-12-24,Cash,958,2780,3
868,C,New Jersey,Normal,Female,Stationary,1131,3,3393,09-04-21,Cash,943,2450,4
881,F,Hawai,Member,Female,Stationary,1304,3,3912,13-02-23,Cash,1003,2909,3
969,D,Texas,Member,Female,Décor,1813,2,3626,12-05-23,Credit Card,1395,2231,4
492,A,Orlando,Member,Male,Sports,866,3,2598,20-01-22,Cash,666,1932,4
482,A,Orlando,Member,Male,Furniture,1447,3,4341,19-03-20,Wallet,1206,3135,3
436,E,Newyork,Normal,Male,Stationary,696,4,2784,25-11-21,Cash,535,2249,5
738,C,New Jersey,Normal,Female,Furniture,1905,3,5715,16-07-24,Wallet,1465,4250,4
953,D,Texas,Member,Female,Stationary,442,4,1768,03-07-21,Cash,340,1428,3
404,A,Orlando,Member,Male,Sports,1278,5,6390,01-01-20,Cash,1022,5368,5
855,D,Texas,Member,Female,Furniture,1786,3,5358,18-01-23,Wallet,1374,3984,4
499,F,Hawai,Member,Female,Sports,915,3,2745,05-04-20,Cash,763,1982,4
587,F,Hawai,Member,Female,Sports,324,3,972,25-04-22,Cash,249,723,4
578,E,Newyork,Normal,Male,Furniture,1435,3,4305,07-02-24,Wallet,1104,3201,4
725,B,Atlanta,Normal,Male,Sports,1248,5,6240,03-07-24,Cash,960,5280,3
696,C,New Jersey,Normal,Female,Home,769,4,3076,04-06-24,Cash,592,2484,5
915,F,Hawai,Member,Female,Sports,1837,2,3674,09-01-25,Cash,1413,2261,3
943,F,Hawai,Member,Female,Stationary,679,5,3395,23-06-21,Cash,522,2873,4
962,A,Orlando,Member,Male,Furniture,1871,4,7484,12-07-21,Wallet,1439,6045,4
546,A,Orlando,Member,Male,Stationary,1402,5,7010,15-03-22,Cash,1078,5932,4
997,B,Atlanta,Normal,Male,Sports,1812,4,7248,09-06-23,Cash,1394,5854,3
574,A,Orlando,Member,Male,Stationary,995,4,3980,03-02-24,Cash,765,3215,5
870,C,New Jersey,Normal,Female,Sports,1461,2,2922,25-11-24,Cash,1124,1798,3
705,B,Atlanta,Normal,Male,Home,807,5,4035,28-10-20,Cash,702,3333,4
412,E,Newyork,Normal,Male,Sports,1966,5,9830,01-11-21,Cash,1512,8318,5
468,C,New Jersey,Normal,Female,Furniture,1099,5,5495,20-10-23,Wallet,845,4650,3
800,E,Newyork,Normal,Male,Sports,1561,3,4683,16-09-24,Cash,1201,3482,4
1051,D,Texas,Member,Female,Home,909,4,3636,25-05-25,Cash,699,2937,5
528,A,Orlando,Member,Male,Home,1051,4,4204,25-02-22,Cash,808,3396,4
743,F,Hawai,Member,Female,Home,984,2,1968,28-09-22,Cash,757,1211,5
771,B,Atlanta,Normal,Male,Décor,1476,3,4428,02-01-21,Credit Card,1230,3198,4
858,E,Newyork,Normal,Male,Stationary,1131,3,3393,30-03-21,Cash,943,2450,4
482,E,Newyork,Normal,Male,Décor,875,2,1750,03-11-23,Credit Card,673,1077,3
1064,A,Orlando,Member,Male,Sports,683,2,1366,22-10-21,Cash,525,841,4
755,F,Hawai,Member,Female,Furniture,1535,4,6140,10-10-22,Wallet,1181,4959,4
1058,C,New Jersey,Normal,Female,Home,879,5,4395,09-08-23,Cash,676,3719,3
535,F,Hawai,Member,Female,Home,890,5,4450,11-05-20,Cash,774,3676,5
701,B,Atlanta,Normal,Male,Home,899,4,3596,09-06-24,Cash,692,2904,4
700,E,Newyork,Normal,Male,Furniture,1723,3,5169,16-08-22,Wallet,1325,3844,3
921,D,Texas,Member,Female,Stationary,577,4,2308,25-03-23,Cash,444,1864,4
500,C,New Jersey,Normal,Female,Furniture,573,4,2292,28-01-22,Wallet,441,1851,4
508,A,Orlando,Member,Male,Furniture,666,2,1332,29-11-23,Wallet,512,820,3
896,E,Newyork,Normal,Male,Home,1180,3,3540,21-12-24,Cash,908,2632,5
1042,A,Orlando,Member,Male,Décor,1242,3,3726,16-05-25,Credit Card,955,2771,3
685,B,Atlanta,Normal,Male,Furniture,755,3,2265,01-08-22,Wallet,581,1684,5
519,F,Hawai,Member,Female,Stationary,1162,4,4648,10-12-23,Cash,894,3754,3
674,A,Orlando,Member,Male,Sports,914,2,1828,27-09-20,Cash,795,1033,4
952,C,New Jersey,Normal,Female,Furniture,615,5,3075,02-07-21,Wallet,473,2602,5
586,E,Newyork,Normal,Male,Stationary,949,4,3796,24-04-22,Cash,730,3066,5
946,C,New Jersey,Normal,Female,Décor,407,4,1628,26-06-21,Credit Card,313,1315,5
792,A,Orlando,Member,Male,Sports,1843,3,5529,16-11-22,Cash,1418,4111,3
1036,E,Newyork,Normal,Male,Stationary,392,5,1960,18-07-23,Cash,302,1658,4
598,C,New Jersey,Normal,Female,Stationary,1343,3,4029,13-07-20,Cash,1168,2861,5
942,E,Newyork,Normal,Male,Furniture,1451,2,2902,22-06-21,Wallet,1116,1786,4
1065,D,Texas,Member,Female,Furniture,1995,5,9975,16-08-23,Wallet,1535,8440,5
436,A,Orlando,Member,Male,Home,1615,4,6460,18-09-23,Cash,1242,5218,3
1063,F,Hawai,Member,Female,Stationary,936,4,3744,21-10-21,Cash,720,3024,3
608,E,Newyork,Normal,Male,Furniture,1625,4,6500,08-03-24,Wallet,1250,5250,5
1051,F,Hawai,Member,Female,Décor,1324,2,2648,09-10-21,Credit Card,1018,1630,4
447,D,Texas,Member,Female,Sports,554,2,1108,06-12-21,Cash,426,682,5
890,E,Newyork,Normal,Male,Sports,1055,4,4220,15-12-24,Cash,812,3408,4
612,E,Newyork,Normal,Male,Furniture,1798,4,7192,27-07-20,Wallet,1563,5629,4
825,B,Atlanta,Normal,Male,Home,1756,2,3512,25-02-21,Cash,1463,2049,4
983,D,Texas,Member,Female,Stationary,1418,2,2836,02-08-21,Cash,1091,1745,5
687,D,Texas,Member,Female,Sports,315,4,1260,03-08-22,Cash,242,1018,3
968,C,New Jersey,Normal,Female,Home,970,5,4850,11-05-23,Cash,746,4104,3
1039,B,Atlanta,Normal,Male,Décor,1694,3,5082,21-07-23,Credit Card,1303,3779,3
542,E,Newyork,Normal,Male,Décor,1337,4,5348,02-01-24,Credit Card,1028,4320,4
760,A,Orlando,Member,Male,Sports,1914,5,9570,07-08-24,Cash,1472,8098,4
893,F,Hawai,Member,Female,Home,1469,5,7345,25-02-23,Cash,1130,6215,4
928,E,Newyork,Normal,Male,Home,984,4,3936,01-04-23,Cash,757,3179,3
845,B,Atlanta,Normal,Male,Sports,1616,3,4848,31-10-24,Cash,1243,3605,5
891,D,Texas,Member,Female,Stationary,1858,5,9290,23-02-23,Cash,1429,7861,4
893,B,Atlanta,Normal,Male,Furniture,1480,4,5920,18-12-24,Wallet,1138,4782,3
970,E,Newyork,Normal,Male,Furniture,1730,4,6920,13-05-23,Wallet,1331,5589,3
622,A,Orlando,Member,Male,Décor,1990,3,5970,22-03-24,Credit Card,1531,4439,5
411,B,Atlanta,Normal,Male,Décor,804,5,4020,08-01-20,Credit Card,643,3377,3
943,D,Texas,Member,Female,Furniture,1148,5,5740,06-02-25,Wallet,883,4857,5
625,D,Texas,Member,Female,Sports,1757,5,8785,25-03-24,Cash,1352,7433,5
489,B,Atlanta,Normal,Male,Sports,1489,2,2978,26-03-20,Cash,1241,1737,4
1053,F,Hawai,Member,Female,Furniture,1048,4,4192,27-05-25,Wallet,806,3386,5
618,A,Orlando,Member,Male,Home,567,2,1134,26-05-22,Cash,436,698,5
501,F,Hawai,Member,Female,Home,1429,2,2858,22-11-23,Cash,1099,1759,5
818,E,Newyork,Normal,Male,Furniture,1264,5,6320,04-10-24,Wallet,972,5348,3
978,A,Orlando,Member,Male,Home,1860,5,9300,21-05-23,Cash,1431,7869,4
749,B,Atlanta,Normal,Male,Stationary,495,2,990,27-07-24,Cash,381,609,3
599,F,Hawai,Member,Female,Décor,301,2,602,07-05-22,Credit Card,232,370,4
951,D,Texas,Member,Female,Stationary,486,2,972,24-04-23,Cash,374,598,3
1059,F,Hawai,Member,Female,Stationary,774,5,3870,02-06-25,Cash,595,3275,5
834,E,Newyork,Normal,Male,Sports,959,2,1918,06-03-21,Cash,799,1119,4
727,B,Atlanta,Normal,Male,Sports,1725,4,6900,12-09-22,Cash,1327,5573,3
731,B,Atlanta,Normal,Male,Home,508,5,2540,09-07-24,Cash,391,2149,4
544,C,New Jersey,Normal,Female,Sports,1967,4,7868,20-05-20,Cash,1710,6158,3
795,D,Texas,Member,Female,Furniture,497,2,994,19-11-22,Wallet,382,612,5
702,C,New Jersey,Normal,Female,Décor,1100,2,2200,10-06-24,Credit Card,846,1354,4
745,D,Texas,Member,Female,Sports,441,3,1323,23-07-24,Cash,339,984,5
531,B,Atlanta,Normal,Male,Décor,730,4,2920,07-05-20,Credit Card,608,2312,4
709,F,Hawai,Member,Female,Sports,1623,2,3246,01-11-20,Cash,1411,1835,5
567,F,Hawai,Member,Female,Décor,504,2,1008,27-01-24,Credit Card,388,620,3
589,D,Texas,Member,Female,Stationary,1803,4,7212,18-02-24,Cash,1387,5825,5
991,D,Texas,Member,Female,Home,892,2,1784,26-03-25,Cash,686,1098,5
853,F,Hawai,Member,Female,Stationary,1339,4,5356,25-03-21,Cash,1116,4240,4
499,B,Atlanta,Normal,Male,Décor,707,2,1414,27-01-22,Credit Card,544,870,5
881,B,Atlanta,Normal,Male,Home,1374,3,4122,06-12-24,Cash,1057,3065,5
942,C,New Jersey,Normal,Female,Décor,1154,5,5770,05-02-25,Credit Card,888,4882,5
1020,C,New Jersey,Normal,Female,Sports,1080,4,4320,24-04-25,Cash,831,3489,5
447,B,Atlanta,Normal,Male,Furniture,1706,4,6824,13-02-20,Wallet,1422,5402,5
557,D,Texas,Member,Female,Furniture,847,3,2541,02-06-20,Wallet,737,1804,3
713,D,Texas,Member,Female,Stationary,1011,4,4044,05-11-20,Cash,879,3165,3
624,C,New Jersey,Normal,Female,Stationary,923,5,4615,24-03-24,Cash,710,3905,4
1061,B,Atlanta,Normal,Male,Home,1521,2,3042,04-06-25,Cash,1170,1872,4
909,F,Hawai,Member,Female,Stationary,1805,4,7220,03-01-25,Cash,1388,5832,5
825,F,Hawai,Member,Female,Sports,1089,2,2178,11-10-24,Cash,838,1340,3
609,D,Texas,Member,Female,Décor,424,2,848,17-05-22,Credit Card,326,522,4
763,F,Hawai,Member,Female,Stationary,697,5,3485,25-12-20,Cash,581,2904,3
